NEE,LE,LE_unc,H,H_unc,Tau,Tau_unc,CO2_strg,LE_strg,H_strg,Pa,Ta,RH,VPD,Rnet,Rg,G1,G2,G3,G4,Tsoil1,Tsoil2,VWC_1,VWC2,Precipitation,Windspeed,Winddir,FootprintFraction,Ustar,TKE,Tstar,L,zL,TER,GEP
4.0925,-2.7401,2.464,-10.679,1.0124,0.029071,0.0022004,0.2539,-0.29696,-0.95629,102.445,17.82,74.7,5.15,-38.021,0.0,-4.6085,3.6553,6.3638,3.6416,20.382,19.958,0.16843,0.2613,0.0,1.4537,299.66,91,0.15,0.19465,-0.055949,30.608,0.045724,6.62826,2.5383
6.2193,31.631,1.4521,-47.96,2.0122,0.23075,0.014901,-0.032607,0.088126,0.00030787,101.445,15.76,82.89,3.06,-16.16,0.0,7.7735,7.1061,6.2965,8.0386,12.917,13.02,0.34411,0.59947,0.0,3.7951,217.6,96,0.44,1.6251,-0.089321,151.92,0.0093207,5.5118,-0.7082
4.3941,41.656,1.6756,-36.7,1.7461,0.14681,0.01019,0.007199,-0.21505,-0.64477,101.331,16.16,66.11,6.21,-12.499,0.0,15.637,22.083,22.628,15.852,14.675,14.238,0.30202,0.50254,0.0,3.679,207.45,96,0.35,1.1808,-0.085879,100.86,0.014873,4.67323,0.28323
3.1699,1.8773,1.8012,-30.896,2.5791,0.059266,0.0052946,0.032638,-0.29805,-0.35769,100.426,11.59,83.23,2.28,-50.86,0.0,-10.315,-7.4017,-4.7342,-5.7858,12.402,12.667,0.2878,0.42936,0.0,2.0778,225.6,96,0.22,0.56139,-0.11343,30.198,0.047454,3.14536,-0.02464
4.0154,-4.1134,1.0428,-4.2639,0.63509,0.00475,0.00054392,0.32325,-0.085488,-0.92823,102.054,13.3,73.67,0.04,-34.4,0.0,-16.047,-11.632,-8.9232,-12.259,16.738,16.815,0.035736,0.30819,0.0,0.64124,275.97,96,0.06,0.032969,-0.055774,4.7483,0.26576,7.79968,3.7797
8.2159,5.6274,0.95669,-16.174,1.1882,0.0769,0.0067718,0.02554,0.030677,-0.078482,101.597,17.08,84.97,2.92,-37.84,0.0,-7.178,-4.5648,-4.0079,-5.484,18.901,19.347,0.12843,0.17687,0.0,1.8281,231.4,96,0.25,0.47573,-0.052225,87.274,0.017376,8.80362,0.58362
6.3625,19.027,14.031,-1.1863,0.22271,0.08102,0.007218,-0.76692,0.26178,0.20539,100440.3,11.6,90.57,1.28,-10.92,39.9,-6.2643,-5.9681,-8.4998,-5.5471,15.164,15.077,0.62712,0.29386,0.0,2.2509,195.08,96,0.26,0.67642,-0.0037235,1257.8,0.0012243,4.15862,-2.2014
2.4843,2.7575,0.37923,-9.114,0.56385,0.045875,0.0033049,0.021227,0.085306,-0.11258,103.054,11.65,67.64,4.42,-15.134,0.0,-4.4914,-1.4483,-0.2021,-1.3183,11.443,11.133,0.048349,0.23105,0.0,2.5468,289.57,96,0.19,0.31589,-0.037579,68.216,0.022722,2.97676,0.49676
2.4837,19.108,2.2864,25.388,1.1249,0.19351,0.010269,-0.0077556,0.54172,-0.14862,100.716,16.63,65.8,6.46,40.468,76.85,3.1792,5.7276,4.5418,1.2099,19.255,17.668,0.16994,0.27306,0.0,3.9167,168.57,97,0.4,1.1448,0.051939,-222.29,-0.0062957,5.01075,2.5307
4.0774,3.9116,0.61436,-40.935,3.1492,0.058829,0.0053089,0.036081,-0.15327,-0.28915,103774.7,6.71,79.26,2.03,-57.484,0.0,-9.7826,-11.254,-13.733,-9.1897,8.8001,9.0946,0.58124,0.33641,0.0,1.5645,237.16,96,0.21,0.37705,-0.14733,21.341,0.064942,3.7833,-0.2967
1.6371,-10.275,0.68975,-20.957,1.5834,0.024353,0.0017587,0.0063891,-0.10673,-0.20947,101.21,4.86,92.48,0.65,-56.466,0.0,-20.743,-15.604,-10.942,-7.9115,6.4735,7.4605,0.3676,0.54655,0.0,1.399,177.58,96,0.14,0.14046,-0.1183,11.214,0.12778,1.86955,0.22955
1.3739,3.904,0.52134,-21.757,1.1214,0.099739,0.005658,-0.099881,0.094161,0.15705,100.572,9.35,90.2,1.15,-12.402,0.0,3.4228,5.5501,7.7648,5.6409,8.0154,7.6484,0.18603,0.44415,0.0,3.4694,166.43,96,0.28,0.55177,-0.061305,92.348,0.016784,1.87289,0.50289
2.1851,-15.109,1.1646,-23.205,1.5588,0.030829,0.0029487,-0.026065,-0.23153,-0.2228,102.597,9.27,92.91,0.83,-49.033,0.0,5.4948,5.9417,4.6687,3.4984,6.6622,6.636,0.36863,0.52838,0.0,1.5999,227.41,96,0.16,0.22881,-0.11643,14.643,0.097861,1.54002,-0.64998
3.2855,16.196,2.2643,-33.008,1.8436,0.19291,0.013611,0.015137,0.51827,0.10284,101.128,14.23,77.72,3.61,-10.93,0.0,-2.6977,-3.4536,-0.28033,-3.0944,11.458,11.533,0.33243,0.60298,0.0,3.373,214.95,96,0.4,1.3648,-0.067216,167.53,0.0087323,4.14096,0.85096
2.5323,-5.4315,0.45282,-25.287,1.5058,0.049768,0.003045,0.042942,-0.1753,-0.38788,100.966,10.33,85.22,1.85,-62.954,0.0,8.3935,6.2961,7.7595,7.1246,12.371,12.07,0.56458,0.40349,0.0,2.4388,149.8,95,0.2,0.27123,-0.10084,28.068,0.054866,2.40923,-0.12077
6.757,9.2813,1.1674,-20.795,2.4273,0.026974,0.0031196,0.12019,0.20166,-0.80071,102.7,20.81,52.68,0.12,-59.7,0.0,-14.906,0.51187,5.3496,-4.2954,22.232,21.59,0.036757,0.2741,0.0,1.163,228.44,96,0.15,0.15774,-0.11461,13.855,0.091079,8.85928,2.0993
2.2711,1.223,0.44976,-10.245,0.82806,0.059085,0.0053763,-0.02295,0.12174,0.17478,101.99,9.17,91.79,0.95,-1.403,0.0,4.8957,4.1633,3.0798,5.0799,7.3191,7.4422,0.30255,0.49236,0.0,1.9185,207.29,96,0.22,0.42443,-0.037236,88.353,0.016557,2.78659,0.51659
6.3097,30.935,2.3743,-83.578,3.8132,0.34754,0.018411,0.00021493,-0.24423,-0.16252,101.793,13.09,68.9,4.67,-78.111,0.0,-0.010961,-4.4185,-2.9518,-1.9645,13.88,13.465,0.51131,0.3508,0.0,3.3026,201.06,97,0.53,1.6994,-0.12624,157.95,0.0091404,5.86525,-0.44475
5.709,2.6141,0.50389,-3.7516,0.45739,0.050519,0.0030908,0.06829,-0.32175,-0.2174,102.349,13.95,93.72,0.01,-6.726,0.0,-8.8813,-7.387,-5.4627,-7.2573,15.096,15.679,0.19356,0.38803,0.0,1.9584,317.58,72,0.2,0.22299,-0.0149,192.6,0.0079782,6.92925,1.2193
10.344,18.09,2.8895,-62.245,4.3395,0.10471,0.0069602,0.051726,-0.46832,-1.0893,101.105,14.59,79.97,3.32,-77.81,0.0,-13.658,-12.873,-5.9662,-18.568,18.85,18.078,0.095036,0.24992,0.0,1.7611,237.1,96,0.29,0.53726,-0.17213,35.619,0.035051,10.91606,0.57606
4.0382,44.679,9.6941,-27.727,0.99638,0.19309,0.0085089,0.0099682,-0.15193,-0.011324,101.764,13.94,81.44,0.03,-13.46,0.0,-15.28,-13.462,-10.374,-13.592,14.08,15.158,0.21449,0.37129,0.0,4.3655,309.66,86,0.39,1.0483,-0.056618,194.37,0.0079054,6.83577,2.7958
8.0983,-6.4949,2.0499,-32.019,2.1002,0.058179,0.003396,-0.48981,0.40667,0.34921,102.874,7.96,86.72,1.42,-46.43,0.0,-23.098,-18.768,-27.956,-23.558,11.601,10.043,0.10119,0.2562,0.0,2.1017,306.49,91,0.21,0.2706,-0.11658,27.231,0.05569,5.30195,-2.7981
7.1007,28.908,1.247,-36.946,1.4312,0.26953,0.014186,0.02152,-0.085019,-0.15457,100.955,15.26,77.87,3.83,-21.465,0.0,1.5074,0.27989,0.97472,0.44744,15.531,15.496,0.56082,0.39729,0.0,2.8418,233.59,97,0.47,1.3418,-0.063794,249.01,0.0056094,6.73807,-0.36193
10.046,22.811,2.6004,-32.394,4.853,0.034499,0.0043101,0.19054,-0.63766,-1.3351,101.139,20.17,46.21,12.68,-70.17,0.0,0.19518,3.1876,4.6517,1.4292,21.479,23.21,0.091503,0.11648,0.0,1.0205,234.63,96,0.17,0.21327,-0.15766,13.297,0.11405,8.26488,-1.7851
3.9606,4.6641,0.71366,-9.774,0.62527,0.021642,0.0017538,-0.010997,-0.098874,0.11306,102.802,12.16,83.46,2.34,-8.8198,0.0,-0.74354,-1.2406,-1.1555,-0.99626,12.823,12.663,0.55185,0.38611,0.0,1.0485,292.2,96,0.13,0.090681,-0.058746,20.743,0.069599,5.48033,1.5203
2.4268,-10.358,1.3174,-28.619,1.709,0.073168,0.0054876,-0.038044,0.067586,0.06541,103.677,7.87,93.63,0.68,-42.446,0.0,-4.8103,-2.7902,-2.1053,-1.9401,6.6067,6.8026,0.35284,0.5172,0.0,2.2499,224.37,96,0.24,0.41456,-0.092524,42.705,0.033556,1.53737,-0.89263
3.9537,-4.9655,0.51241,-7.7618,0.85367,0.014952,0.0019403,0.1506,0.038647,-0.14001,101434.7,12.86,68.43,4.67,-36.736,0.0,4.222,3.0151,-2.4749,3.5048,19.545,19.361,0.57296,0.29171,0.0,0.75259,182.73,96,0.11,0.13762,-0.056601,15.199,0.10132,5.42398,1.474
5.6428,31.827,1.6255,-26.034,2.2012,0.088976,0.0047923,0.034733,0.30362,-0.66381,100.704,19.88,73.93,6.04,-5.2958,26.24,6.6743,8.1647,11.856,5.6273,19.862,20.341,0.36507,0.49713,0.0,3.0453,153.59,96,0.27,0.55515,-0.078849,68.977,0.019804,8.11643,2.4764
2.8371,4.6765,0.46735,-58.492,2.7301,0.16076,0.0092916,0.034208,-0.017618,-0.32346,100324.7,8.8,78.83,2.39,-71.209,0.0,-3.2843,-3.1229,-4.3047,-2.7554,8.0663,8.2302,0.6007,0.37278,0.0,2.9207,179.62,96,0.36,0.92073,-0.12993,70.136,0.019665,3.14359,0.30359
5.5971,10.333,0.77169,-18.516,1.5747,0.033992,0.003094,-0.15335,0.206,0.28588,102.393,7.97,88.27,1.25,-12.93,0.0,-13.337,-14.367,-14.408,-13.656,8.3398,8.0897,0.23977,0.45424,0.0,1.3537,202.1,96,0.16,0.23153,-0.088402,21.113,0.067069,4.09222,-1.5078
8.0479,14.0,1.7748,-11.845,0.72773,0.098706,0.0065381,0.083395,-0.10706,-0.023541,100.98,18.35,82.9,3.6,-10.189,0.0,-4.8266,-7.6707,-6.8602,-5.9673,19.947,19.844,0.55038,0.37013,0.0,1.913,195.99,97,0.29,0.54353,-0.033922,175.4,0.0079013,9.11647,1.0665
4.4491,8.0817,0.48593,-24.233,1.3438,0.056149,0.004304,0.08367,0.23126,0.13022,102.41,8.66,81.79,2.04,-29.673,0.0,-7.6358,-10.489,-10.918,-8.6273,11.398,11.181,0.55388,0.38652,0.0,1.3459,222.47,96,0.21,0.28306,-0.090129,34.361,0.040651,5.08161,0.63161
1.4096,24.68,15.193,-27.18,1.4358,0.2489,0.014815,0.036712,0.58545,0.34255,99.639,9.81,87.74,1.48,-3.954,0.0,5.109,4.4641,5.5121,5.116,6.8831,7.2004,0.24517,0.38082,0.0,5.0707,202.67,96,0.45,2.078,-0.048746,294.33,0.0052662,1.81708,0.40708
10.692,20.262,2.3195,-10.659,1.1133,0.010876,0.0013321,0.19911,0.63201,-0.31894,101.32,16.36,60.81,7.27,-7.5459,0.0,-19.561,-12.143,-8.5934,-15.731,18.115,17.816,0.22276,0.39533,0.0,0.81608,309.67,85,0.09,0.072979,-0.091698,7.0059,0.15194,9.29838,-1.3916
9.1734,9.0453,0.80623,-1.4713,0.79162,0.015249,0.0010951,-0.11656,0.31624,0.20094,100.44,15.06,93.06,1.18,14.42,41.72,-7.8019,-6.4052,-4.8779,-5.5655,17.56,17.213,0.11065,0.16544,0.0,0.4107,168.85,97,0.11,0.048912,-0.010694,84.56,0.017934,10.32841,1.1584
1.1984,4.6777,0.45435,-6.8294,0.73083,0.0088534,0.0013854,0.062449,0.070056,-0.10735,101.829,8.69,82.14,2.0,5.4265,0.0,-0.68319,0.66663,1.3416,0.82313,7.8345,7.9393,0.32374,0.49594,0.0,0.69909,230.73,96,0.08,0.084869,-0.06415,7.6701,0.18683,1.80342,0.60342
4.8839,3.4966,0.95675,-11.936,0.85733,0.050253,0.0043648,0.026189,0.37137,0.14863,99402.73,9.13,87.71,1.42,-18.092,0.0,-2.4495,-2.4051,-4.6881,-2.2225,11.071,10.977,0.73539,0.43095,0.0,1.7266,176.04,96,0.2,0.296,-0.047646,60.672,0.025382,5.07005,0.19005
2.3283,-2.9073,0.23316,-43.582,2.0392,0.13917,0.0080149,0.01169,0.28447,-0.20834,101.385,9.08,81.41,2.14,-76.77,0.0,-13.766,-13.523,-7.8339,-14.171,8.5883,8.5158,0.29205,0.48183,0.0,3.5468,193.21,96,0.33,0.86852,-0.10354,75.334,0.020041,2.4563,0.1263
0.89499,4.6039,0.32282,-9.348,0.60601,0.0223,0.00251,0.0494,-0.0674,-0.1035,101047.7,5.43,84.13,1.42,-23.367,0.0,0.0186,0.00732,-2.4335,0.12894,6.9091,7.0122,0.59725,0.38555,0.0,1.1572,184.28,96,0.13,0.16416,-0.0553,22.051,0.0698,1.39406,0.50406
3.9044,-4.5002,1.2642,-17.504,1.6675,0.019585,0.0017794,0.013237,-0.34493,-0.53155,102796.3,5.66,90.33,0.88,-64.334,0.0,-6.3129,-6.398,-9.4672,-5.3739,9.8325,10.149,0.58267,0.3789,0.0,1.1412,271.44,96,0.12,0.12814,-0.10948,9.6082,0.14424,3.91146,0.01146
3.235,3.8917,0.4294,-52.831,2.4694,0.12583,0.0066232,0.0048439,-0.034697,-0.35635,101329.8,9.8,81.21,2.27,-63.744,0.0,0.17963,-0.79642,-1.7475,-0.59864,9.4355,9.4186,0.60696,0.37226,0.0,2.7662,156.47,96,0.32,0.61655,-0.13219,53.666,0.025824,3.19248,-0.047516
4.3733,8.1758,1.5971,-25.225,2.0048,0.17313,0.012325,-0.0036905,-0.2584,-0.21739,100.868,16.46,77.05,4.29,-29.032,0.0,-8.1899,-8.5056,-4.2657,-5.5861,17.453,17.797,0.17966,0.3013,0.0,3.1735,206.91,96,0.38,1.5122,-0.054463,189.21,0.0075737,4.9863,0.6163
2.0861,-15.771,0.79046,-25.963,1.8751,0.059088,0.0041763,0.072137,0.092387,0.014211,102.677,11.1,91.36,0.01,-40.94,0.0,4.0997,3.6025,9.9811,4.5291,8.6095,8.7126,0.31913,0.52367,0.0,2.1054,180.83,96,0.22,0.28982,-0.094928,34.401,0.043693,2.07197,-0.018034
7.9562,13.684,0.93612,-27.472,2.278,0.046434,0.0042925,0.025543,-0.24946,-0.51606,101.68,12.8,77.15,3.37,-30.08,0.0,-11.203,-8.9068,-12.526,-10.444,14.553,13.545,0.095189,0.2467,0.0,1.367,236.17,96,0.19,0.25793,-0.11349,23.471,0.064612,7.10157,-0.85843
4.9956,21.464,1.3026,-68.675,3.1195,0.26972,0.014498,0.0026873,-0.24983,-0.27336,101.898,11.38,71.26,3.86,-76.81,0.0,-4.315,-8.1642,-7.7405,-5.9611,12.621,12.209,0.51824,0.35328,0.0,2.9551,203.8,97,0.47,1.3115,-0.11737,130.06,0.0111,5.48993,0.48993
6.2665,52.817,4.518,-39.312,3.3021,0.16293,0.0099695,0.063696,-1.0319,-0.56907,100.897,20.79,55.89,10.81,-29.268,46.82,-16.298,-1.8011,-1.3615,-11.333,22.979,22.0,0.14055,0.21646,0.0,2.1375,192.53,97,0.37,0.8431,-0.08815,113.26,0.012061,8.63574,2.3657
1.8947,-1.8649,0.19434,-15.756,1.1533,0.033766,0.0023835,0.080825,0.045342,-0.2124,100.674,12.79,87.38,1.86,-19.291,0.0,-3.4779,-1.6122,0.28812,-0.53706,11.925,12.17,0.35348,0.5721,0.0,1.7282,150.33,94,0.17,0.19352,-0.076661,25.606,0.055963,2.81362,0.92362
2.3569,7.0452,0.53234,-32.194,1.5455,0.11275,0.0071499,0.037654,-0.069365,-0.18746,101166.1,6.55,82.46,1.7,-31.742,0.0,-7.3045,-7.5847,-7.9056,-6.7245,6.3264,6.4736,0.59029,0.36507,0.0,2.3201,186.45,96,0.3,0.59727,-0.08473,73.412,0.018787,2.70632,0.34632
1.5978,7.3246,0.32419,-9.7156,0.43432,0.062747,0.0034133,0.018,0.046659,0.053768,104250.1,4.48,81.75,1.53,-4.1613,0.0,-6.3371,-6.4932,-5.4701,-5.8897,3.888,3.965,0.55783,0.33695,0.0,2.4556,297.08,96,0.22,0.30479,-0.033657,97.444,0.014154,1.67648,0.076475
15.777,-20.126,7.9103,-1.5806,0.46734,0.0077715,0.00058402,-0.50936,-0.10202,-0.084475,101.535,13.37,90.36,1.47,-20.61,0.0,-6.361,-7.4113,-7.0391,-6.1603,16.133,16.08,0.65645,0.3862,0.0,0.53209,189.25,96,0.08,0.076883,-0.015973,28.096,0.051711,6.55691,-9.2231
1.205,-5.8537,0.28443,-10.722,0.67571,0.03457,0.002167,0.06871,-0.11097,-0.10863,102.165,6.73,93.47,0.64,-31.27,0.0,-8.6059,-8.4379,-10.066,-11.383,8.1236,7.4561,0.28536,0.40787,0.0,1.9531,298.98,95,0.17,0.17047,-0.050712,37.201,0.041665,2.09618,0.88618
1.4957,-5.0662,0.79637,-14.646,1.1467,0.086244,0.0070236,0.0038472,0.14496,0.16987,102.462,9.0,94.46,0.63,0.90039,0.0,6.1211,4.466,3.0752,2.403,6.1861,6.0001,0.37503,0.53388,0.0,2.3028,226.77,96,0.26,0.51415,-0.043941,108.52,0.013205,1.4822,-0.017796
4.1567,-9.6485,1.4578,-27.912,2.4963,0.045922,0.0041822,0.048938,-0.20866,-0.5786,101.077,11.53,81.44,2.52,-52.31,0.0,-13.56,-14.8,-10.154,-10.521,13.492,14.356,0.18685,0.29984,0.0,1.5605,226.66,96,0.19,0.30307,-0.11604,22.67,0.063211,3.94033,-0.21967
3.4586,17.487,1.2939,-25.454,1.741,0.078189,0.0078604,0.0015277,0.042336,0.073717,103.499,7.47,77.94,2.28,-8.2242,0.0,-0.87699,0.032062,-0.73373,-0.61903,6.1359,6.258,0.50945,0.37583,0.0,1.5168,245.4,96,0.25,0.37511,-0.079669,52.925,0.028924,2.98199,-0.47801
1.6172,6.9653,0.3769,-52.513,2.205,0.17355,0.010539,0.017923,0.029113,-0.04035,101.106,7.57,81.08,1.97,-44.459,0.0,-4.082,-2.2848,-2.1423,-1.9278,5.7613,5.9176,0.34449,0.51598,0.0,3.6668,203.03,96,0.37,1.1369,-0.11162,86.499,0.016567,1.43392,-0.18608
4.3986,12.1,1.4933,-28.16,3.1887,0.055375,0.005045,0.074676,0.62039,-1.19,101.929,15.47,59.33,0.07,-70.88,0.0,-11.935,0.40812,1.3824,-4.6684,16.253,16.629,0.096485,0.30768,0.0,1.5108,233.8,96,0.21,0.36177,-0.1076,29.596,0.05192,5.86688,1.4669
1.785,-0.56602,0.033167,-14.878,0.88516,0.017051,0.0012794,-0.14809,-0.067533,0.04073,102.375,-2.8,84.68,0.76,-58.676,0.0,-4.5852,-6.1863,-7.3901,-5.5176,2.2531,2.0675,0.46963,0.34158,0.0,1.4575,168.78,94,0.11,0.079781,-0.098552,8.77,0.23261,2.61025,0.83025
1.1532,-5.6268,0.34885,-21.267,1.037,0.0293,0.00184,-0.0115,-0.19964,-0.37994,101980.9,2.59,88.57,0.84,-59.428,0.0,-8.0661,-7.044,-11.791,-5.2899,4.9216,5.3372,0.58809,0.37377,0.0,2.3299,295.37,96,0.15,0.19006,-0.1086,14.324,0.10751,1.63768,0.48768
5.8987,13.031,0.81511,-28.293,1.1552,0.13736,0.0070524,0.18872,0.17906,0.065948,101402.3,2.82,82.15,1.33,-12.17,0.0,-5.0397,-6.0954,-5.0365,-4.542,2.5346,2.4111,0.55494,0.33296,0.0,3.7643,153.76,96,0.33,0.70214,-0.066984,109.73,0.013057,2.9816,-2.9184
2.5416,-10.998,1.0773,-38.024,2.6679,0.054233,0.0049163,0.014908,-0.18217,-0.23797,101737.0,5.19,85.0,1.32,-65.918,0.0,0.41368,-0.16016,-0.85756,0.19692,6.8557,6.8268,0.5547,0.32646,0.0,2.1361,209.16,96,0.21,0.37774,-0.14357,20.486,0.075175,1.99275,-0.54725
0.54832,11.838,0.59253,-28.786,1.4006,0.076201,0.0053364,-0.018695,-0.065374,-0.07361,102.508,1.12,76.96,1.52,-62.416,0.0,-12.101,-10.699,-9.3725,-10.756,2.6695,2.6941,0.352,0.50834,0.0,2.802,296.08,96,0.24,0.47997,-0.090761,43.746,0.032757,1.03101,0.48101
5.4347,-8.1687,1.0316,-20.84,2.5375,0.02483,0.0029396,0.047185,-0.12837,-0.23617,101.467,7.55,88.55,1.19,-61.253,0.0,-4.612,-9.4619,-8.5852,-6.1654,12.432,12.188,0.65321,0.47132,0.0,0.7496,254.82,96,0.14,0.13032,-0.11686,11.766,0.11871,5.39544,-0.034557
17.955,9.6541,0.71406,-7.6126,0.68324,0.008394,0.00076841,-0.5807,0.18817,-0.29097,101.641,15.51,84.61,2.71,-15.62,0.0,-8.5059,-9.7242,-6.1548,-11.87,18.501,18.331,0.091105,0.15366,0.0,0.4956,226.23,96,0.08,0.049051,-0.074231,6.622,0.19562,14.52551,-3.4345
2.6608,3.9536,0.38283,-12.323,0.95741,0.074903,0.0050767,0.0022314,-0.025942,-0.02787,101.71,14.59,86.91,2.17,-14.6,0.0,1.8671,1.7695,2.6504,2.0384,13.11,13.186,0.2402,0.39693,0.0,2.3005,193.0,96,0.25,0.46133,-0.040154,108.43,0.013986,3.01298,0.35298
5.1124,-5.3678,1.5272,-14.642,1.8676,0.016358,0.0018108,0.042548,-0.32053,-0.49204,101.451,6.19,90.98,0.85,-59.908,0.0,-8.2173,-13.928,-13.713,-9.7302,11.284,11.058,0.66281,0.4741,0.0,0.8345,268.0,96,0.11,0.11932,-0.10095,8.8871,0.15717,5.04792,-0.062082
2.0041,13.481,1.3933,-53.921,2.6375,0.12937,0.0084884,0.0067017,0.19946,-0.32401,101.657,6.11,74.28,2.42,-81.8,0.0,-19.732,-17.507,-10.982,-19.66,6.4839,6.335,0.32543,0.50218,0.0,3.5875,226.57,95,0.32,0.81954,-0.13211,53.502,0.02822,2.14326,0.14326
4.0705,-6.2011,0.61628,-15.983,1.5787,0.015971,0.0010492,-0.49205,0.29268,0.16298,102.709,7.22,86.8,1.34,-48.907,0.0,-26.104,-27.426,-17.172,-24.152,7.3374,8.09,0.031125,0.19398,0.0,1.2316,154.87,92,0.11,0.1015,-0.11103,7.822,0.19216,2.37132,-1.6987
0.87848,5.2896,0.7616,-33.881,2.7418,0.1421,0.010818,-0.084935,-0.091305,-0.75954,100.288,2.34,85.45,1.05,-58.631,0.0,-8.1469,-6.6776,-5.8233,-6.2712,3.592,3.7707,0.34954,0.50471,0.0,2.8923,260.59,96,0.34,1.0329,-0.079231,97.013,0.014771,1.09864,0.21864
1.7036,-1.1591,0.61188,-1.8524,0.938,0.011156,0.00026662,0.16386,-0.32721,-0.39818,103.12,6.64,91.29,0.85,-2.9037,0.0,-6.3047,-4.4667,-2.2743,-3.8132,5.7329,6.0323,0.2451,0.41186,0.0,0.35375,315.16,73,0.09,0.075435,-0.015351,39.157,0.038729,3.42651,1.7265
9.4027,23.443,2.0618,-33.412,1.7629,0.29054,0.012051,0.014735,-0.35098,-0.18321,100.771,19.62,79.29,4.72,-35.894,0.0,-3.5366,-5.1931,-5.5228,-4.4332,20.559,20.411,0.54322,0.36837,0.0,3.3419,185.19,97,0.49,1.4703,-0.055937,316.74,0.0043755,9.31314,-0.086863
4.1083,10.355,20.79,-26.46,2.379,0.021569,0.0021786,0.099262,-0.90171,-0.43996,100.157,10.53,80.28,2.5,-64.976,0.0,1.2744,-1.2531,1.2562,0.96279,15.167,14.991,0.56264,0.39606,0.0,1.0057,221.15,96,0.13,0.15374,-0.16101,7.7077,0.18122,6.35054,2.2405
0.6851,10.731,0.49724,-25.326,1.1922,0.091077,0.006235,-0.013788,0.041339,-0.10994,101.987,1.72,79.39,0.01,-28.68,0.0,-7.4364,-7.7094,-9.417,-8.004,1.4962,1.4898,0.30539,0.50269,0.0,3.7441,136.86,81,0.26,0.6251,-0.073818,64.08,0.023456,1.05924,0.36924
6.9805,13.015,0.94301,-43.77,2.4093,0.073629,0.0052168,-0.006006,0.48552,-0.17537,100978.7,13.8,73.99,4.09,-66.524,0.0,-1.6643,-0.99517,-8.3959,-1.5436,18.019,18.209,0.67376,0.37957,0.0,1.6308,204.09,96,0.25,0.48552,-0.14432,29.737,0.036241,9.88092,2.9009
4.1704,39.555,1.3622,-60.775,2.1507,0.50886,0.020809,0.028632,-0.12431,-0.05815,100545.8,13.56,81.57,2.85,-20.062,0.0,6.7008,6.8885,8.073,5.9885,9.8493,9.7071,0.61777,0.39196,0.0,5.5354,163.97,96,0.65,2.6066,-0.076327,390.24,0.0035343,3.62262,-0.54738
0.92657,-2.4314,0.34565,-15.208,0.99642,0.02974,0.0031183,-0.058888,-0.12123,-0.18034,98.198,-0.44,89.55,0.62,-49.37,0.0,-6.4932,-6.6275,-8.5484,-7.625,1.7535,1.468,0.20403,0.35186,0.0,1.6881,221.04,95,0.15,0.19244,-0.078188,20.709,0.074846,0.98824,0.05824
2.5188,6.2975,0.42958,-30.581,1.7708,0.10336,0.0069917,-0.0039861,-0.12371,-0.13737,101.314,0.88,85.46,0.94,-38.76,0.0,-8.057,-8.9821,-11.27,-8.7059,2.6217,2.4963,0.48341,0.34902,0.0,1.7771,237.32,97,0.28,0.46457,-0.083224,65.585,0.023341,2.24994,-0.27006
1.8609,12.437,0.53059,-51.739,2.4311,0.18902,0.011587,0.012978,0.0073238,0.13297,102.257,3.65,73.72,2.08,-51.69,15.64,-18.326,-13.172,-13.372,-15.002,4.2941,3.1587,0.23427,0.36785,0.0,4.6076,287.11,96,0.38,1.1743,-0.10415,96.645,0.016038,2.2325,0.3725
9.0508,6.743,1.8712,-33.265,2.0859,0.08831,0.0071124,-0.16383,-0.40154,-0.093613,102.019,17.76,82.61,3.52,-50.265,0.0,-2.2813,-4.4629,-2.6886,-2.2176,18.46,18.555,0.62558,0.37401,0.0,2.3804,193.67,96,0.27,0.6435,-0.10014,52.236,0.027814,7.81977,-1.2302
6.2335,11.557,0.95992,-20.143,1.4078,0.029107,0.0028443,-0.029066,-0.099492,-0.17613,101.757,13.06,77.63,3.35,-31.419,0.0,-25.319,-19.117,-11.29,-21.274,14.779,14.272,0.10247,0.32857,0.0,1.0452,203.42,96,0.15,0.1602,-0.10509,15.901,0.087787,6.09541,-0.13459
2.8091,4.4547,1.4182,-34.794,2.4487,0.13467,0.0081529,-0.056713,-1.1499,-0.39901,102.412,8.24,70.2,3.24,-63.469,0.0,-20.258,-10.672,-5.8799,-9.3775,9.2153,9.8579,0.046612,0.27039,0.0,4.7905,311.11,81,0.33,1.1259,-0.083543,88.587,0.017497,2.55364,-0.25636
2.0216,37.496,2.3551,-50.663,2.5713,0.25101,0.016257,0.00038237,-0.2838,-0.013324,101.606,11.1,76.57,3.09,-27.81,0.0,1.5167,1.7107,2.0441,1.5982,8.995,9.0461,0.23057,0.35462,0.0,4.6908,241.79,96,0.45,2.1331,-0.089822,158.47,0.0097808,2.1629,0.1429
4.9408,77.693,3.407,-13.731,1.4569,0.13868,0.0066831,0.06378,-0.37057,-0.87177,102.097,17.43,58.51,0.08,29.47,129.6,3.5148,2.4677,9.3121,2.6334,18.778,19.783,0.13455,0.51833,0.0,3.0522,296.89,96,0.33,0.68676,-0.033245,242.41,0.0052057,7.63337,2.6934
